crop_filename,original_image,ann_id,x,y,w,h,gender,upper_color,lower_color
ob1_10_RD_P1_frame_000460_10.png,10_RD_P1_frame_000460.png,10,710,64,9,17,N/V,Black,White
ob1_10_RD_P1_frame_000460_11.png,10_RD_P1_frame_000460.png,11,620,421,20,64,N/V,Black,White
ob1_10_RD_P1_frame_000460_12.png,10_RD_P1_frame_000460.png,12,725,68,11,16,N/V,Black,White
ob1_10_RD_P1_frame_000460_13.png,10_RD_P1_frame_000460.png,13,786,106,10,23,N/V,Black,White
ob1_10_RD_P1_frame_000460_14.png,10_RD_P1_frame_000460.png,14,646,423,22,57,N/V,Black,White
ob1_10_RD_P1_frame_000460_15.png,10_RD_P1_frame_000460.png,15,700,81,5,13,N/V,Black,White
ob1_10_RD_P1_frame_000500_0.png,10_RD_P1_frame_000500.png,0,434,360,37,62,N/V,Black,White
ob1_10_RD_P1_frame_000500_1.png,10_RD_P1_frame_000500.png,1,678,316,20,58,N/V,Green,Black
ob1_10_RD_P1_frame_000500_2.png,10_RD_P1_frame_000500.png,2,660,307,21,58,N/V,Black,White
ob1_10_RD_P1_frame_000500_3.png,10_RD_P1_frame_000500.png,3,601,462,20,76,N/V,Black,White
ob1_10_RD_P1_frame_000500_4.png,10_RD_P1_frame_000500.png,4,554,618,32,93,N/V,Black,White
ob1_10_RD_P1_frame_000500_5.png,10_RD_P1_frame_000500.png,5,614,613,28,105,N/V,Black,White
ob1_10_RD_P1_frame_000500_6.png,10_RD_P1_frame_000500.png,6,749,59,9,19,N/V,Black,White
ob1_10_RD_P1_frame_000500_7.png,10_RD_P1_frame_000500.png,7,786,132,12,26,N/V,Black,White
ob1_10_RD_P1_frame_000500_8.png,10_RD_P1_frame_000500.png,8,698,74,5,20,N/V,Black,White
ob1_10_RD_P1_frame_000500_9.png,10_RD_P1_frame_000500.png,9,715,65,4,18,N/V,Black,White
ob1_10_RD_P1_frame_000500_10.png,10_RD_P1_frame_000500.png,10,617,442,26,69,N/V,Black,White
ob1_10_RD_P1_frame_000500_11.png,10_RD_P1_frame_000500.png,11,724,62,12,19,N/V,Black,White
ob1_10_RD_P1_frame_000500_12.png,10_RD_P1_frame_000500.png,12,789,105,10,23,N/V,Black,White
ob1_10_RD_P1_frame_000500_13.png,10_RD_P1_frame_000500.png,13,643,449,22,64,N/V,Black,White
ob1_10_RD_P1_frame_000500_14.png,10_RD_P1_frame_000500.png,14,704,77,4,14,N/V,Black,White
ob1_10_RD_P1_frame_000410_0.png,10_RD_P1_frame_000410.png,0,316,353,32,62,N/V,Black,White
ob1_10_RD_P1_frame_000410_1.png,10_RD_P1_frame_000410.png,1,730,60,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000410_2.png,10_RD_P1_frame_000410.png,2,633,343,23,58,N/V,Green,Black
ob1_10_RD_P1_frame_000410_3.png,10_RD_P1_frame_000410.png,3,649,330,23,59,N/V,Black,White
ob1_10_RD_P1_frame_000410_4.png,10_RD_P1_frame_000410.png,4,618,413,20,53,N/V,Black,White
ob1_10_RD_P1_frame_000410_5.png,10_RD_P1_frame_000410.png,5,546,608,32,86,N/V,Black,White
ob1_10_RD_P1_frame_000410_6.png,10_RD_P1_frame_000410.png,6,626,591,28,104,N/V,Black,White
ob1_10_RD_P1_frame_000410_7.png,10_RD_P1_frame_000410.png,7,741,60,11,21,N/V,Black,White
ob1_10_RD_P1_frame_000410_8.png,10_RD_P1_frame_000410.png,8,766,122,12,25,N/V,Black,White
ob1_10_RD_P1_frame_000410_9.png,10_RD_P1_frame_000410.png,9,690,78,5,18,N/V,Black,White
ob1_10_RD_P1_frame_000410_10.png,10_RD_P1_frame_000410.png,10,712,68,6,14,N/V,Black,White
ob1_10_RD_P1_frame_000410_11.png,10_RD_P1_frame_000410.png,11,628,389,23,63,N/V,Black,White
ob1_10_RD_P1_frame_000410_12.png,10_RD_P1_frame_000410.png,12,721,72,12,17,N/V,Black,White
ob1_10_RD_P1_frame_000410_13.png,10_RD_P1_frame_000410.png,13,788,106,9,23,N/V,Black,White
ob1_10_RD_P1_frame_000410_14.png,10_RD_P1_frame_000410.png,14,654,396,22,53,N/V,Black,White
ob1_10_RD_P1_frame_000410_15.png,10_RD_P1_frame_000410.png,15,696,81,5,15,N/V,Black,White
ob1_10_RD_P1_frame_000490_0.png,10_RD_P1_frame_000490.png,0,424,360,32,62,N/V,Black,White
ob1_10_RD_P1_frame_000490_1.png,10_RD_P1_frame_000490.png,1,674,321,19,57,N/V,Green,Black
ob1_10_RD_P1_frame_000490_2.png,10_RD_P1_frame_000490.png,2,656,309,21,58,N/V,Black,White
ob1_10_RD_P1_frame_000490_3.png,10_RD_P1_frame_000490.png,3,601,462,20,76,N/V,Black,White
ob1_10_RD_P1_frame_000490_4.png,10_RD_P1_frame_000490.png,4,550,619,34,86,N/V,Black,White
ob1_10_RD_P1_frame_000490_5.png,10_RD_P1_frame_000490.png,5,610,617,28,101,N/V,Black,White
ob1_10_RD_P1_frame_000490_6.png,10_RD_P1_frame_000490.png,6,744,57,12,20,N/V,Black,White
ob1_10_RD_P1_frame_000490_7.png,10_RD_P1_frame_000490.png,7,782,131,11,25,N/V,Black,White
ob1_10_RD_P1_frame_000490_8.png,10_RD_P1_frame_000490.png,8,696,74,5,20,N/V,Black,White
ob1_10_RD_P1_frame_000490_9.png,10_RD_P1_frame_000490.png,9,713,65,6,18,N/V,Black,White
ob1_10_RD_P1_frame_000490_10.png,10_RD_P1_frame_000490.png,10,621,437,23,64,N/V,Black,White
ob1_10_RD_P1_frame_000490_11.png,10_RD_P1_frame_000490.png,11,726,63,9,17,N/V,Black,White
ob1_10_RD_P1_frame_000490_12.png,10_RD_P1_frame_000490.png,12,789,105,9,23,N/V,Black,White
ob1_10_RD_P1_frame_000490_13.png,10_RD_P1_frame_000490.png,13,643,444,22,65,N/V,Black,White
ob1_10_RD_P1_frame_000490_14.png,10_RD_P1_frame_000490.png,14,703,78,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000470_0.png,10_RD_P1_frame_000470.png,0,391,360,36,62,N/V,Black,White
ob1_10_RD_P1_frame_000470_1.png,10_RD_P1_frame_000470.png,1,1014,155,17,22,N/V,Black,White
ob1_10_RD_P1_frame_000470_2.png,10_RD_P1_frame_000470.png,2,743,59,3,14,N/V,Black,White
ob1_10_RD_P1_frame_000470_3.png,10_RD_P1_frame_000470.png,3,668,326,24,56,N/V,Green,Black
ob1_10_RD_P1_frame_000470_4.png,10_RD_P1_frame_000470.png,4,651,312,20,59,N/V,Black,White
ob1_10_RD_P1_frame_000470_5.png,10_RD_P1_frame_000470.png,5,603,458,21,66,N/V,Black,White
ob1_10_RD_P1_frame_000470_6.png,10_RD_P1_frame_000470.png,6,550,616,33,86,N/V,Black,White
ob1_10_RD_P1_frame_000470_7.png,10_RD_P1_frame_000470.png,7,607,606,31,110,N/V,Black,White
ob1_10_RD_P1_frame_000470_8.png,10_RD_P1_frame_000470.png,8,745,60,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000470_9.png,10_RD_P1_frame_000470.png,9,774,128,12,26,N/V,Black,White
ob1_10_RD_P1_frame_000470_10.png,10_RD_P1_frame_000470.png,10,695,75,4,20,N/V,Black,White
ob1_10_RD_P1_frame_000470_11.png,10_RD_P1_frame_000470.png,11,711,64,9,17,N/V,Black,White
ob1_10_RD_P1_frame_000470_12.png,10_RD_P1_frame_000470.png,12,621,424,23,64,N/V,Black,White
ob1_10_RD_P1_frame_000470_13.png,10_RD_P1_frame_000470.png,13,727,66,9,16,N/V,Black,White
ob1_10_RD_P1_frame_000470_14.png,10_RD_P1_frame_000470.png,14,786,104,10,23,N/V,Black,White
ob1_10_RD_P1_frame_000470_15.png,10_RD_P1_frame_000470.png,15,648,431,22,57,N/V,Black,White
ob1_10_RD_P1_frame_000470_16.png,10_RD_P1_frame_000470.png,16,700,79,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000450_0.png,10_RD_P1_frame_000450.png,0,368,358,33,62,N/V,Black,White
ob1_10_RD_P1_frame_000450_1.png,10_RD_P1_frame_000450.png,1,962,154,17,22,N/V,Black,White
ob1_10_RD_P1_frame_000450_2.png,10_RD_P1_frame_000450.png,2,740,60,6,14,N/V,Black,White
ob1_10_RD_P1_frame_000450_3.png,10_RD_P1_frame_000450.png,3,656,331,24,57,N/V,Green,Black
ob1_10_RD_P1_frame_000450_4.png,10_RD_P1_frame_000450.png,4,648,317,21,58,N/V,Black,White
ob1_10_RD_P1_frame_000450_5.png,10_RD_P1_frame_000450.png,5,607,447,21,59,N/V,Black,White
ob1_10_RD_P1_frame_000450_6.png,10_RD_P1_frame_000450.png,6,552,614,33,85,N/V,Black,White
ob1_10_RD_P1_frame_000450_7.png,10_RD_P1_frame_000450.png,7,612,605,27,110,N/V,Black,White
ob1_10_RD_P1_frame_000450_8.png,10_RD_P1_frame_000450.png,8,746,59,5,11,N/V,Black,White
ob1_10_RD_P1_frame_000450_9.png,10_RD_P1_frame_000450.png,9,769,126,12,26,N/V,Black,White
ob1_10_RD_P1_frame_000450_10.png,10_RD_P1_frame_000450.png,10,692,76,6,18,N/V,Black,White
ob1_10_RD_P1_frame_000450_11.png,10_RD_P1_frame_000450.png,11,710,64,9,17,N/V,Black,White
ob1_10_RD_P1_frame_000450_12.png,10_RD_P1_frame_000450.png,12,620,407,25,64,N/V,Black,White
ob1_10_RD_P1_frame_000450_13.png,10_RD_P1_frame_000450.png,13,726,70,10,14,N/V,Black,White
ob1_10_RD_P1_frame_000450_14.png,10_RD_P1_frame_000450.png,14,786,106,9,23,N/V,Black,White
ob1_10_RD_P1_frame_000450_15.png,10_RD_P1_frame_000450.png,15,646,417,22,56,N/V,Black,White
ob1_10_RD_P1_frame_000450_16.png,10_RD_P1_frame_000450.png,16,700,81,4,13,N/V,Black,White
ob1_10_RD_P1_frame_000480_0.png,10_RD_P1_frame_000480.png,0,401,360,38,62,N/V,Black,White
ob1_10_RD_P1_frame_000480_1.png,10_RD_P1_frame_000480.png,1,739,57,6,13,N/V,Black,White
ob1_10_RD_P1_frame_000480_2.png,10_RD_P1_frame_000480.png,2,673,322,24,57,N/V,Green,Black
ob1_10_RD_P1_frame_000480_3.png,10_RD_P1_frame_000480.png,3,652,311,23,59,N/V,Black,White
ob1_10_RD_P1_frame_000480_4.png,10_RD_P1_frame_000480.png,4,601,462,20,76,N/V,Black,White
ob1_10_RD_P1_frame_000480_5.png,10_RD_P1_frame_000480.png,5,550,617,33,86,N/V,Black,White
ob1_10_RD_P1_frame_000480_6.png,10_RD_P1_frame_000480.png,6,607,607,27,110,N/V,Black,White
ob1_10_RD_P1_frame_000480_7.png,10_RD_P1_frame_000480.png,7,746,60,8,17,N/V,Black,White
ob1_10_RD_P1_frame_000480_8.png,10_RD_P1_frame_000480.png,8,778,131,12,25,N/V,Black,White
ob1_10_RD_P1_frame_000480_9.png,10_RD_P1_frame_000480.png,9,696,74,4,19,N/V,Black,White
ob1_10_RD_P1_frame_000480_10.png,10_RD_P1_frame_000480.png,10,713,64,7,17,N/V,Black,White
ob1_10_RD_P1_frame_000480_11.png,10_RD_P1_frame_000480.png,11,619,424,21,64,N/V,Black,White
ob1_10_RD_P1_frame_000480_12.png,10_RD_P1_frame_000480.png,12,725,65,11,16,N/V,Black,White
ob1_10_RD_P1_frame_000480_13.png,10_RD_P1_frame_000480.png,13,788,105,9,23,N/V,Black,White
ob1_10_RD_P1_frame_000480_14.png,10_RD_P1_frame_000480.png,14,644,440,20,64,N/V,Black,White
ob1_10_RD_P1_frame_000480_15.png,10_RD_P1_frame_000480.png,15,702,79,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000510_0.png,10_RD_P1_frame_000510.png,0,446,360,40,62,N/V,Black,White
ob1_10_RD_P1_frame_000510_1.png,10_RD_P1_frame_000510.png,1,681,313,23,57,N/V,Green,Black
ob1_10_RD_P1_frame_000510_2.png,10_RD_P1_frame_000510.png,2,664,304,21,57,N/V,Black,White
ob1_10_RD_P1_frame_000510_3.png,10_RD_P1_frame_000510.png,3,592,486,20,75,N/V,Black,White
ob1_10_RD_P1_frame_000510_4.png,10_RD_P1_frame_000510.png,4,558,618,32,100,N/V,Black,White
ob1_10_RD_P1_frame_000510_5.png,10_RD_P1_frame_000510.png,5,617,608,28,110,N/V,Black,White
ob1_10_RD_P1_frame_000510_6.png,10_RD_P1_frame_000510.png,6,748,59,11,20,N/V,Black,White
ob1_10_RD_P1_frame_000510_7.png,10_RD_P1_frame_000510.png,7,790,132,11,26,N/V,Black,White
ob1_10_RD_P1_frame_000510_8.png,10_RD_P1_frame_000510.png,8,698,74,5,18,N/V,Black,White
ob1_10_RD_P1_frame_000510_9.png,10_RD_P1_frame_000510.png,9,714,65,6,18,N/V,Black,White
ob1_10_RD_P1_frame_000510_10.png,10_RD_P1_frame_000510.png,10,612,447,25,77,N/V,Black,White
ob1_10_RD_P1_frame_000510_11.png,10_RD_P1_frame_000510.png,11,725,62,12,19,N/V,Black,White
ob1_10_RD_P1_frame_000510_12.png,10_RD_P1_frame_000510.png,12,790,105,10,23,N/V,Black,White
ob1_10_RD_P1_frame_000510_13.png,10_RD_P1_frame_000510.png,13,643,460,22,63,N/V,Green,Black
ob1_10_RD_P1_frame_000510_14.png,10_RD_P1_frame_000510.png,14,704,77,4,14,N/V,Black,White
ob1_10_RD_P1_frame_000400_0.png,10_RD_P1_frame_000400.png,0,842,154,24,33,N/V,Black,White
ob1_10_RD_P1_frame_000400_1.png,10_RD_P1_frame_000400.png,1,306,360,27,57,N/V,Black,White
ob1_10_RD_P1_frame_000400_2.png,10_RD_P1_frame_000400.png,2,729,60,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000400_3.png,10_RD_P1_frame_000400.png,3,627,347,23,57,N/V,Green,Black
ob1_10_RD_P1_frame_000400_4.png,10_RD_P1_frame_000400.png,4,644,338,23,59,N/V,Black,White
ob1_10_RD_P1_frame_000400_5.png,10_RD_P1_frame_000400.png,5,618,407,20,53,N/V,Black,White
ob1_10_RD_P1_frame_000400_6.png,10_RD_P1_frame_000400.png,6,548,608,36,88,N/V,Black,White
ob1_10_RD_P1_frame_000400_7.png,10_RD_P1_frame_000400.png,7,622,590,36,104,N/V,Black,White
ob1_10_RD_P1_frame_000400_8.png,10_RD_P1_frame_000400.png,8,744,60,5,14,N/V,Black,White
ob1_10_RD_P1_frame_000400_9.png,10_RD_P1_frame_000400.png,9,766,122,12,25,N/V,Black,White
ob1_10_RD_P1_frame_000400_10.png,10_RD_P1_frame_000400.png,10,689,79,7,17,N/V,Black,White
ob1_10_RD_P1_frame_000400_11.png,10_RD_P1_frame_000400.png,11,713,68,4,14,N/V,Black,White
ob1_10_RD_P1_frame_000400_12.png,10_RD_P1_frame_000400.png,12,637,383,15,64,N/V,Black,White
ob1_10_RD_P1_frame_000400_13.png,10_RD_P1_frame_000400.png,13,721,73,8,15,N/V,Black,White
ob1_10_RD_P1_frame_000400_14.png,10_RD_P1_frame_000400.png,14,788,108,9,22,N/V,Black,White
ob1_10_RD_P1_frame_000400_15.png,10_RD_P1_frame_000400.png,15,656,392,22,52,N/V,Black,White
ob1_10_RD_P1_frame_000400_16.png,10_RD_P1_frame_000400.png,16,696,81,6,17,N/V,Black,White
ob1_10_RD_P1_frame_000570_0.png,10_RD_P1_frame_000570.png,0,529,360,23,69,Male,Black,Gray
ob1_10_RD_P1_frame_000570_1.png,10_RD_P1_frame_000570.png,1,678,74,8,13,Male,Black,Gray
ob1_10_RD_P1_frame_000570_2.png,10_RD_P1_frame_000570.png,2,689,294,23,57,Male,Black,Gray
ob1_10_RD_P1_frame_000570_3.png,10_RD_P1_frame_000570.png,3,671,285,20,57,Male,Black,Gray
ob1_10_RD_P1_frame_000570_4.png,10_RD_P1_frame_000570.png,4,570,545,36,75,Male,Black,Gray
ob1_10_RD_P1_frame_000570_5.png,10_RD_P1_frame_000570.png,5,564,626,36,92,Male,Black,Gray
ob1_10_RD_P1_frame_000570_6.png,10_RD_P1_frame_000570.png,6,614,613,39,105,Male,Black,Gray
ob1_10_RD_P1_frame_000570_7.png,10_RD_P1_frame_000570.png,7,755,62,11,19,Male,Black,Gray
ob1_10_RD_P1_frame_000570_8.png,10_RD_P1_frame_000570.png,8,817,139,11,25,Male,Black,Gray
ob1_10_RD_P1_frame_000570_9.png,10_RD_P1_frame_000570.png,9,698,73,8,15,Male,Black,Gray
ob1_10_RD_P1_frame_000570_10.png,10_RD_P1_frame_000570.png,10,597,486,28,85,Male,Black,Gray
ob1_10_RD_P1_frame_000570_11.png,10_RD_P1_frame_000570.png,11,790,105,9,23,Male,Black,Gray
ob1_10_RD_P1_frame_000570_12.png,10_RD_P1_frame_000570.png,12,624,513,22,76,Male,Black,White
ob1_10_RD_P1_frame_000570_13.png,10_RD_P1_frame_000570.png,13,707,75,5,13,Male,Black,Gray
ob1_10_RD_P1_frame_000600_0.png,10_RD_P1_frame_000600.png,0,568,357,23,68,Male,Black,Gray
ob1_10_RD_P1_frame_000600_1.png,10_RD_P1_frame_000600.png,1,684,70,9,17,Male,Black,Gray
ob1_10_RD_P1_frame_000600_2.png,10_RD_P1_frame_000600.png,2,690,283,23,56,Male,Black,Gray
ob1_10_RD_P1_frame_000600_3.png,10_RD_P1_frame_000600.png,3,672,278,21,57,Male,Black,Gray
ob1_10_RD_P1_frame_000600_4.png,10_RD_P1_frame_000600.png,4,550,574,44,75,Male,Black,Gray
ob1_10_RD_P1_frame_000600_5.png,10_RD_P1_frame_000600.png,5,560,647,37,73,Male,Black,Gray
ob1_10_RD_P1_frame_000600_6.png,10_RD_P1_frame_000600.png,6,614,610,32,108,Male,Black,Gray
ob1_10_RD_P1_frame_000600_7.png,10_RD_P1_frame_000600.png,7,756,64,11,18,Male,Black,Gray
ob1_10_RD_P1_frame_000600_8.png,10_RD_P1_frame_000600.png,8,828,140,12,25,Male,Black,Gray
ob1_10_RD_P1_frame_000600_9.png,10_RD_P1_frame_000600.png,9,698,69,8,16,Male,Black,Gray
ob1_10_RD_P1_frame_000600_10.png,10_RD_P1_frame_000600.png,10,589,514,26,80,Male,Black,Gray
ob1_10_RD_P1_frame_000600_11.png,10_RD_P1_frame_000600.png,11,730,59,8,16,Male,Black,Gray
ob1_10_RD_P1_frame_000600_12.png,10_RD_P1_frame_000600.png,12,790,105,10,23,Male,Black,Gray
ob1_10_RD_P1_frame_000600_13.png,10_RD_P1_frame_000600.png,13,616,540,23,78,Male,Black,White
ob1_10_RD_P1_frame_000600_14.png,10_RD_P1_frame_000600.png,14,708,73,6,15,Male,Black,Gray
ob1_10_RD_P1_frame_000560_0.png,10_RD_P1_frame_000560.png,0,523,360,23,69,Male,Black,Gray
ob1_10_RD_P1_frame_000560_1.png,10_RD_P1_frame_000560.png,1,676,73,8,15,Male,Black,Gray
ob1_10_RD_P1_frame_000560_2.png,10_RD_P1_frame_000560.png,2,687,294,23,57,Male,Black,Gray
ob1_10_RD_P1_frame_000560_3.png,10_RD_P1_frame_000560.png,3,671,286,20,57,Male,Black,Gray
ob1_10_RD_P1_frame_000560_4.png,10_RD_P1_frame_000560.png,4,572,541,36,76,Male,Black,Gray
ob1_10_RD_P1_frame_000560_5.png,10_RD_P1_frame_000560.png,5,560,624,37,92,Male,Black,Gray
ob1_10_RD_P1_frame_000560_6.png,10_RD_P1_frame_000560.png,6,614,615,39,103,Male,Black,Gray
ob1_10_RD_P1_frame_000560_7.png,10_RD_P1_frame_000560.png,7,753,60,11,21,Male,Black,Gray
ob1_10_RD_P1_frame_000560_8.png,10_RD_P1_frame_000560.png,8,813,135,12,26,Male,Black,Gray
ob1_10_RD_P1_frame_000560_9.png,10_RD_P1_frame_000560.png,9,699,73,6,15,Male,Black,Gray
ob1_10_RD_P1_frame_000560_10.png,10_RD_P1_frame_000560.png,10,713,64,11,18,Male,Black,Gray
ob1_10_RD_P1_frame_000560_11.png,10_RD_P1_frame_000560.png,11,596,480,20,76,Male,Black,Gray
ob1_10_RD_P1_frame_000560_12.png,10_RD_P1_frame_000560.png,12,725,59,15,19,Male,Black,Gray
ob1_10_RD_P1_frame_000560_13.png,10_RD_P1_frame_000560.png,13,791,105,9,23,Male,Black,Gray
ob1_10_RD_P1_frame_000560_14.png,10_RD_P1_frame_000560.png,14,626,501,22,77,Male,Black,White
ob1_10_RD_P1_frame_000560_15.png,10_RD_P1_frame_000560.png,15,707,74,5,15,Male,Black,Gray
ob1_10_RD_P1_frame_000610_0.png,10_RD_P1_frame_000610.png,0,585,353,23,69,Male,Black,Gray
ob1_10_RD_P1_frame_000610_1.png,10_RD_P1_frame_000610.png,1,685,70,8,16,Male,Black,Gray
ob1_10_RD_P1_frame_000610_2.png,10_RD_P1_frame_000610.png,2,690,281,23,58,Male,Black,Gray
ob1_10_RD_P1_frame_000610_3.png,10_RD_P1_frame_000610.png,3,674,276,21,59,Male,Black,Gray
ob1_10_RD_P1_frame_000610_4.png,10_RD_P1_frame_000610.png,4,551,598,43,59,Male,Black,Gray
ob1_10_RD_P1_frame_000610_5.png,10_RD_P1_frame_000610.png,5,560,659,37,60,Male,Black,Gray
ob1_10_RD_P1_frame_000610_6.png,10_RD_P1_frame_000610.png,6,608,612,33,107,Male,Black,Gray
ob1_10_RD_P1_frame_000610_7.png,10_RD_P1_frame_000610.png,7,756,65,11,16,Male,Black,Gray
ob1_10_RD_P1_frame_000610_8.png,10_RD_P1_frame_000610.png,8,697,70,16,19,Male,Black,Gray
ob1_10_RD_P1_frame_000610_9.png,10_RD_P1_frame_000610.png,9,585,525,33,92,Male,Black,Gray
ob1_10_RD_P1_frame_000610_10.png,10_RD_P1_frame_000610.png,10,727,55,14,19,Male,Black,Gray
ob1_10_RD_P1_frame_000610_11.png,10_RD_P1_frame_000610.png,11,790,105,10,23,Male,Black,Gray
ob1_10_RD_P1_frame_000610_12.png,10_RD_P1_frame_000610.png,12,616,540,23,81,Male,Black,White
ob1_10_RD_P1_frame_000610_13.png,10_RD_P1_frame_000610.png,13,708,74,6,13,Male,Black,Gray
ob1_10_RD_P1_frame_000660_0.png,10_RD_P1_frame_000660.png,0,628,339,22,68,Male,Black,Gray
ob1_10_RD_P1_frame_000660_1.png,10_RD_P1_frame_000660.png,1,852,144,12,29,Male,Black,Gray
ob1_10_RD_P1_frame_000660_2.png,10_RD_P1_frame_000660.png,2,698,73,8,15,Male,Black,Gray
ob1_10_RD_P1_frame_000660_3.png,10_RD_P1_frame_000660.png,3,696,271,17,42,Male,Black,Gray
ob1_10_RD_P1_frame_000660_4.png,10_RD_P1_frame_000660.png,4,680,268,20,44,Male,Black,Gray
ob1_10_RD_P1_frame_000660_5.png,10_RD_P1_frame_000660.png,5,513,677,43,43,Male,Black,Gray
ob1_10_RD_P1_frame_000660_6.png,10_RD_P1_frame_000660.png,6,564,668,38,52,Male,Black,Gray
ob1_10_RD_P1_frame_000660_7.png,10_RD_P1_frame_000660.png,7,756,62,11,19,Male,Black,Gray
ob1_10_RD_P1_frame_000660_8.png,10_RD_P1_frame_000660.png,8,699,69,7,21,Male,Black,Gray
ob1_10_RD_P1_frame_000660_9.png,10_RD_P1_frame_000660.png,9,566,588,29,72,Male,Black,Gray
ob1_10_RD_P1_frame_000660_10.png,10_RD_P1_frame_000660.png,10,733,55,8,18,Male,Black,Gray
ob1_10_RD_P1_frame_000660_11.png,10_RD_P1_frame_000660.png,11,789,105,10,23,Male,Black,Gray
ob1_10_RD_P1_frame_000660_12.png,10_RD_P1_frame_000660.png,12,592,601,23,81,Male,Black,White
ob1_10_RD_P1_frame_000660_13.png,10_RD_P1_frame_000660.png,13,707,73,6,15,Male,Black,Gray
ob1_10_RD_P1_frame_000670_0.png,10_RD_P1_frame_000670.png,0,631,336,22,67,Male,Pink,Black
ob1_10_RD_P1_frame_000670_1.png,10_RD_P1_frame_000670.png,1,856,141,12,30,Male,Pink,Black
ob1_10_RD_P1_frame_000670_2.png,10_RD_P1_frame_000670.png,2,696,268,17,43,Male,Pink,Black
ob1_10_RD_P1_frame_000670_3.png,10_RD_P1_frame_000670.png,3,680,266,20,43,Male,Pink,Black
ob1_10_RD_P1_frame_000670_4.png,10_RD_P1_frame_000670.png,4,554,677,40,43,Male,Pink,Black
ob1_10_RD_P1_frame_000670_5.png,10_RD_P1_frame_000670.png,5,756,63,11,18,Male,Pink,Black
ob1_10_RD_P1_frame_000670_6.png,10_RD_P1_frame_000670.png,6,699,69,8,19,Male,Pink,Black
ob1_10_RD_P1_frame_000670_7.png,10_RD_P1_frame_000670.png,7,561,601,36,77,Male,Pink,Black
ob1_10_RD_P1_frame_000670_8.png,10_RD_P1_frame_000670.png,8,734,55,7,18,Male,Pink,Black
ob1_10_RD_P1_frame_000670_9.png,10_RD_P1_frame_000670.png,9,789,105,10,23,Male,Pink,Black
ob1_10_RD_P1_frame_000670_10.png,10_RD_P1_frame_000670.png,10,586,618,22,81,N/V,N/V,N/V
ob1_10_RD_P1_frame_000670_11.png,10_RD_P1_frame_000670.png,11,707,73,6,15,Male,Pink,Black
ob1_10_RD_P1_frame_000530_0.png,10_RD_P1_frame_000530.png,0,476,356,38,61,Male,Black,Gray
ob1_10_RD_P1_frame_000530_1.png,10_RD_P1_frame_000530.png,1,682,307,23,56,Male,Black,Gray
ob1_10_RD_P1_frame_000530_2.png,10_RD_P1_frame_000530.png,2,668,298,20,58,Male,Black,Gray
ob1_10_RD_P1_frame_000530_3.png,10_RD_P1_frame_000530.png,3,590,511,20,75,Male,Black,Gray
ob1_10_RD_P1_frame_000530_4.png,10_RD_P1_frame_000530.png,4,561,619,35,95,Male,Black,Gray
ob1_10_RD_P1_frame_000530_5.png,10_RD_P1_frame_000530.png,5,618,610,28,108,Male,Black,Gray
ob1_10_RD_P1_frame_000530_6.png,10_RD_P1_frame_000530.png,6,751,58,11,20,Male,Black,Gray
ob1_10_RD_P1_frame_000530_7.png,10_RD_P1_frame_000530.png,7,799,134,12,26,Male,Black,Gray
ob1_10_RD_P1_frame_000530_8.png,10_RD_P1_frame_000530.png,8,698,73,5,15,Male,Black,Gray
ob1_10_RD_P1_frame_000530_9.png,10_RD_P1_frame_000530.png,9,714,64,9,18,Male,Black,Gray
ob1_10_RD_P1_frame_000530_10.png,10_RD_P1_frame_000530.png,10,608,464,24,70,Male,Black,Gray
ob1_10_RD_P1_frame_000530_11.png,10_RD_P1_frame_000530.png,11,725,61,13,19,Male,Black,Gray
ob1_10_RD_P1_frame_000530_12.png,10_RD_P1_frame_000530.png,12,791,105,9,23,Male,Black,Gray
ob1_10_RD_P1_frame_000530_13.png,10_RD_P1_frame_000530.png,13,632,473,22,63,Male,Black,White
ob1_10_RD_P1_frame_000530_14.png,10_RD_P1_frame_000530.png,14,704,77,5,14,Male,Black,Gray
ob1_10_RD_P1_frame_000650_0.png,10_RD_P1_frame_000650.png,0,620,342,23,69,Male,Black,Gray
ob1_10_RD_P1_frame_000650_1.png,10_RD_P1_frame_000650.png,1,847,140,13,29,Male,Black,Gray
ob1_10_RD_P1_frame_000650_2.png,10_RD_P1_frame_000650.png,2,697,73,5,15,Male,Black,Gray
ob1_10_RD_P1_frame_000650_3.png,10_RD_P1_frame_000650.png,3,696,273,17,43,Male,Black,Gray
ob1_10_RD_P1_frame_000650_4.png,10_RD_P1_frame_000650.png,4,678,270,22,42,Male,Black,Gray
ob1_10_RD_P1_frame_000650_5.png,10_RD_P1_frame_000650.png,5,520,657,43,63,Male,Black,Gray
ob1_10_RD_P1_frame_000650_6.png,10_RD_P1_frame_000650.png,6,584,659,38,61,Male,Black,Gray
ob1_10_RD_P1_frame_000650_7.png,10_RD_P1_frame_000650.png,7,756,60,11,21,Male,Black,Gray
ob1_10_RD_P1_frame_000650_8.png,10_RD_P1_frame_000650.png,8,696,70,16,21,Male,Black,Gray
